time,data
0.0,0.40000000000000002
0.10000000000000001,0.42071511791548938
0.20000000000000001,0.44133065792539977
0.30000000000000004,0.46174780620264277
0.40000000000000002,0.48186927046531342
0.5,0.50160002427823203
0.59999999999999998,0.52084803175235295
0.69999999999999996,0.53952494637832604
0.79999999999999993,0.55754677795911389
0.89999999999999991,0.57483452188853057
0.99999999999999989,0.59131474535533424
1.0999999999999999,0.60692012543317997
1.2,0.62158993444188249
1.3,0.6352704684313365
1.4000000000000001,0.64791541514192275
1.5000000000000002,0.6594861583298528
1.6000000000000003,0.66995201590793152
1.7000000000000004,0.67929040993665213
1.8000000000000005,0.68748696710221135
1.9000000000000006,0.69453554893159108
2.0000000000000004,0.7004382116148774
2.1000000000000005,0.70520509592595537
2.2000000000000006,0.70885424834914657
2.3000000000000007,0.71141137512576136
2.4000000000000008,0.71290953152555059
2.5000000000000009,0.71338874921842654
2.600000000000001,0.71289560516651473
2.7000000000000011,0.71148273597077227
2.8000000000000012,0.709208302085515
2.9000000000000012,0.70613540675398079
3.0000000000000013,0.70233147491461578
3.1000000000000014,0.6978675976776253
3.2000000000000015,0.69281784827133508
3.3000000000000016,0.68725857560545212
3.4000000000000017,0.68126768179117936
3.5000000000000018,0.6749238900946285
3.6000000000000019,0.66830600987890376
3.700000000000002,0.66149220511086726
3.800000000000002,0.65455927297081518
3.9000000000000021,0.64758193900739713
4.0000000000000018,0.64063217512698667
4.1000000000000014,0.63377854649770837
4.2000000000000011,0.6270855931853242
4.3000000000000007,0.62061325202351436
4.4000000000000004,0.61441632385755596
4.5,0.60854399089125566
4.5999999999999996,0.60303938841584648
4.6999999999999993,0.5979392347104614
4.7999999999999989,0.59327352238106013
4.8999999999999986,0.5890652738529889
4.9999999999999982,0.58533036315659071
5.0999999999999979,0.58207740555056908
5.1999999999999975,0.5793077159194463
5.2999999999999972,0.57701533626482793
5.3999999999999968,0.57518713199081561
5.4999999999999964,0.57380295606725007
5.5999999999999961,0.57283587954604898
5.6999999999999957,0.57225248631110537
5.7999999999999954,0.57201322936633492
5.899999999999995,0.57207284541462045
5.9999999999999947,0.57238082395750234
6.0999999999999943,0.57288192665616178
6.199999999999994,0.57351675224287657
6.2999999999999936,0.57422234186273091
6.3999999999999932,0.57493281936154916
6.4999999999999929,0.57558006072105217
6.5999999999999925,0.57609438657889811
6.6999999999999922,0.57640527156192156
6.7999999999999918,0.57644206400736309
6.8999999999999915,0.57613470955059676
6.9999999999999911,0.57541447201963958
7.0999999999999908,0.57421464509691933
7.1999999999999904,0.5724712482872315
7.2999999999999901,0.57012370086680464
7.3999999999999897,0.56711546768074572
7.4999999999999893,0.56339467090314055
7.599999999999989,0.55891466217353269
7.6999999999999886,0.55363454987277905
7.7999999999999883,0.54751967669724599
7.8999999999999879,0.54054204312949139
7.9999999999999876,0.53268067288204213
8.0999999999999872,0.52392191690441847
8.1999999999999869,0.51425969308758901
8.2999999999999865,0.50369565936974747
8.3999999999999861,0.49223931853763769
8.4999999999999858,0.47990805362336242
8.5999999999999854,0.46672709341232588
8.6999999999999851,0.45272940819822216
8.7999999999999847,0.43795553654027397
8.8999999999999844,0.42245334439075338
8.999999999999984,0.40627771856175526
9.0999999999999837,0.38949019708388111
9.1999999999999833,0.37215853957076467
9.2999999999999829,0.35435624123725235
9.3999999999999826,0.33616199472077413
9.4999999999999822,0.31765910432057182
9.5999999999999819,0.29893485769386186
9.6999999999999815,0.28007986042790378
9.7999999999999812,0.26118733923897558
9.8999999999999808,0.24235241983046302
